longitude,latitude,score
38.975,22.675,-0.00953173327206151
39.025,22.675,-0.00726244986096391
59.425,22.675,-0.25364936938744
69.025,22.675,0.014766476245989
69.075,22.675,0.0158597023666517
70.075,22.675,-0.0204731182422196
70.125,22.675,-0.0262472414619919
70.175,22.675,-0.0329491000042301
121.475,22.675,-0.10551112825514
121.525,22.675,-0.111015281832432
-84.275,22.625,0.0770890037523124
-84.225,22.625,0.0765273483488833
-84.175,22.625,0.0728932183756197
-79.225,22.625,0.0484790407199817
-79.175,22.625,0.0412662225777943
-78.925,22.625,-0.00714183105057012
-78.875,22.625,0.00501483951060706
-78.825,22.625,0.0278193748458691
-78.775,22.625,0.0386362567606952
-78.725,22.625,0.0484838594508417
-78.675,22.625,0.0490355023783471
-78.625,22.625,0.0563512200057203
-78.575,22.625,0.0591161080209914
-76.775,22.625,-0.100236611657017
-76.625,22.625,-0.10580891100524
-76.525,22.625,-0.115458157278483
-76.125,22.625,-0.0928987759588166
-76.075,22.625,-0.0534956171395555
-76.025,22.625,-0.0270059942142381
-75.975,22.625,0.00995639401615684
-75.925,22.625,-0.014333493757171
-75.875,22.625,0.005160652956559
-74.375,22.625,0.0185175307590799
-74.325,22.625,0.00704116068089633
-73.875,22.625,0.0273958421882707
-73.625,22.625,0.0216279905278937
-73.575,22.625,0.0191135795189726
-73.525,22.625,-0.000657452289520267
-73.475,22.625,-0.00179980522274481
36.225,22.625,0.0694538586416161
36.275,22.625,0.0799086678330954
36.325,22.625,0.0872804479609652
36.375,22.625,0.0906424773713002
36.425,22.625,0.0928493051980327
36.475,22.625,0.0929372033448698
36.525,22.625,0.0899340567718093
36.575,22.625,0.0879694329298065
38.925,22.625,-0.0066408304121637
39.025,22.625,-0.0082801531005049
59.425,22.625,-0.275089955792747
59.475,22.625,-0.220523645719736
59.525,22.625,-0.186063198411927
68.975,22.625,0.031187615485148
69.025,22.625,0.0329130299427346
69.975,22.625,-0.0156678341213316
70.025,22.625,-0.0305977768730024
70.125,22.625,-0.0538473209786787
121.475,22.625,-0.104275603713799
121.525,22.625,-0.109893164525516
-89.775,22.575,-0.110744517744313
-89.725,22.575,-0.108667509497255
-89.675,22.575,-0.0734969266025679
-84.325,22.575,0.0675459419536465
-84.275,22.575,0.0775297393559951
-84.225,22.575,0.0739373109746282
-78.625,22.575,0.0526762630980612
-78.575,22.575,0.0596903520212519
-78.525,22.575,0.0660497630336425
-78.475,22.575,0.0734738640473567
-78.425,22.575,0.0752053921058458
-78.375,22.575,0.0697160362835378
-77.025,22.575,-0.0800672281994537
-76.525,22.575,-0.111804890362262
-76.375,22.575,-0.109418937793144
-76.325,22.575,-0.109128735678182
-76.275,22.575,-0.113316166983163
-76.225,22.575,-0.114671555971777
-76.175,22.575,-0.108370457292548
-76.125,22.575,-0.0944206499098205
-76.075,22.575,-0.0620741284903532
-76.025,22.575,-0.0350111991506818
-75.975,22.575,0.00130709686109146
-75.875,22.575,-0.00582145942842554
-74.375,22.575,0.00988320239275599
-73.875,22.575,0.0162663659010603
-73.825,22.575,0.0258745858503719
-73.625,22.575,0.0269470038961279
-73.575,22.575,0.0263650694621482
-73.525,22.575,0.000873722764805922
-73.475,22.575,0.00117655164278479
-73.425,22.575,-0.000509401057960723
36.275,22.575,0.0733721625563547
36.325,22.575,0.0835059909910999
36.375,22.575,0.0862780936863465
36.425,22.575,0.0896220952636026
36.575,22.575,0.0853643828621812
38.925,22.575,-0.00221278936646584
39.075,22.575,-0.00749772230171496
59.525,22.575,-0.208604751553753
68.975,22.575,0.032080316258236
69.325,22.575,0.061843685739278
69.375,22.575,0.063425314738078
69.425,22.575,0.0637659986932609
70.025,22.575,-0.0518364864614693
70.075,22.575,-0.0697877892459777
114.275,22.575,-0.128429573266527
114.425,22.575,-0.173851162352555
-89.825,22.525,-0.116946065065165
-89.775,22.525,-0.123863318664269
-89.725,22.525,-0.126323008179707
-89.675,22.525,-0.0933863887104355
-89.625,22.525,-0.0841835568967069
-84.425,22.525,0.0634284795768658
-84.375,22.525,0.0622550578448348
-84.325,22.525,0.0568238938794022
-84.275,22.525,0.0659988176389548
-78.425,22.525,0.0748302991515745
-78.375,22.525,0.0749735024628949
-78.325,22.525,0.0724939669290613
-78.275,22.525,0.0725635627629018
-78.225,22.525,0.0693095447548362
-77.025,22.525,-0.0851720475039262
-76.725,22.525,-0.117874347560681
-76.675,22.525,-0.113817480668264
-76.575,22.525,-0.111854179378628
-76.475,22.525,-0.107079053045687
-76.425,22.525,-0.100609707442337
-76.375,22.525,-0.099263369331237
-76.125,22.525,-0.0934148731271087
-76.075,22.525,-0.0666807717764657
-76.025,22.525,-0.0499451521520026
-75.975,22.525,-0.018632839517507
-75.875,22.525,-0.0149537752298269
-75.825,22.525,-0.00168455375790011
-73.975,22.525,-0.0672098509693439
-73.875,22.525,0.00868649920203857
-73.825,22.525,0.0267859557198524
36.275,22.525,0.0744859039196454
36.325,22.525,0.0812374877779547
36.375,22.525,0.0849376784625691
36.425,22.525,0.0874382804106465
36.475,22.525,0.0869921124978962
36.525,22.525,0.0851380154777041
38.825,22.525,0.00209236233583544
38.875,22.525,0.00184295524919568
38.925,22.525,-0.0011623054168048
39.075,22.525,-0.00304288200730218
59.725,22.525,-0.127234741316341
59.775,22.525,-0.124253347691632
69.125,22.525,0.028046725216576
69.275,22.525,0.0420455217043599
69.325,22.525,0.0592432292961958
69.375,22.525,0.0611516399359928
69.425,22.525,0.0604338033689119
69.775,22.525,0.0107107258405817
69.825,22.525,-0.00867009364294962
114.275,22.525,-0.127707697242288
114.325,22.525,-0.130132672231265
114.375,22.525,-0.144442230251623
114.425,22.525,-0.162971734192888
114.475,22.525,-0.189884131507834
-89.775,22.475,-0.116540981541867
-89.725,22.475,-0.120347575173772
-89.675,22.475,-0.0810368874615501
-89.625,22.475,-0.0713467639887578
-84.525,22.475,0.0638613840684926
-84.475,22.475,0.0580304546701547
-84.425,22.475,0.0559262873231057
-84.375,22.475,0.0513151628603577
-84.325,22.475,0.0492801246500969
-78.275,22.475,0.0626927277645776
-78.225,22.475,0.068518635341462
-78.175,22.475,0.0680559022669682
-78.125,22.475,0.0676126070131804
-78.075,22.475,0.0640133389783254
-78.025,22.475,0.0598620407792308
-77.325,22.475,-0.0882614049931936
-77.275,22.475,-0.0797654486570015
-77.225,22.475,-0.085263209522063
-77.025,22.475,-0.102296800853325
-76.775,22.475,-0.105669258791655
-76.725,22.475,-0.118289997673021
-76.525,22.475,-0.101899556967786
-76.475,22.475,-0.0978194513056455
-76.425,22.475,-0.0973008032678838
-76.375,22.475,-0.096287459525963
-76.325,22.475,-0.0943164407864676
-76.275,22.475,-0.101938254036408
-76.225,22.475,-0.103853401207754
-76.175,22.475,-0.107008928497032
-76.125,22.475,-0.100689903229861
-76.075,22.475,-0.109191336384953
-76.025,22.475,-0.0937965217913152
-75.975,22.475,-0.0635945640970729
-75.825,22.475,0.0325331366401468
-73.875,22.475,0.0110406887369581
-73.125,22.475,-0.00089558218571718
-73.075,22.475,0.00258816286802093
36.375,22.475,0.0801731439421319
36.425,22.475,0.0821155850489187
36.475,22.475,0.082292485688219
36.525,22.475,0.0661257750829822
38.875,22.475,-0.0044736240998777
38.925,22.475,-0.008108403887664
39.075,22.475,-0.00870892403518749
68.975,22.475,0.0070500697584973
69.025,22.475,0.0205700751886177
69.075,22.475,0.0198624109360259
69.125,22.475,0.019958591272453
69.175,22.475,0.0256047649070689
69.225,22.475,0.0313791619755794
69.275,22.475,0.0340317284164135
69.325,22.475,0.0647146366831314
69.375,22.475,0.0656645738102026
69.575,22.475,0.0278941222895097
69.625,22.475,0.0170940049486439
69.675,22.475,0.0146033388663134
69.825,22.475,-0.0315425514410779
114.275,22.475,-0.131700050724769
114.325,22.475,-0.135576136894642
114.375,22.475,-0.144385275267388
114.425,22.475,-0.157702563620887
114.575,22.475,-0.187521401674476
114.625,22.475,-0.204426939925293
114.675,22.475,-0.194685986638012
119.325,22.475,-0.181606899473886
-89.775,22.425,-0.120857262041708
-89.725,22.425,-0.123596303895852
-89.675,22.425,-0.0869978362959439
-89.625,22.425,-0.0731802990377934
-84.575,22.425,0.0602770958511439
-84.525,22.425,0.0543833668011243
-84.475,22.425,0.0475669668192132
-84.425,22.425,0.0443102604263883
-84.375,22.425,0.0397432184094603
-84.325,22.425,0.0375944155659622
-78.075,22.425,0.0569201794125986
-78.025,22.425,0.0559678322838556
-77.975,22.425,0.0528820028709261
-77.425,22.425,-0.126891885003833
-77.375,22.425,-0.111719993574612
-77.325,22.425,-0.0997735288369846
-77.275,22.425,-0.0888083464874562
-77.175,22.425,-0.0871418691646473
-77.125,22.425,-0.0871843955802953
-77.075,22.425,-0.0983961090390641
-77.025,22.425,-0.105303843953405
-76.975,22.425,-0.11831218870638
-76.925,22.425,-0.125499416715
-76.875,22.425,-0.0997481592556728
-76.825,22.425,-0.101673568132278
-76.725,22.425,-0.116615414613351
-76.525,22.425,-0.0960072919453572
-76.475,22.425,-0.0921725936422309
-76.425,22.425,-0.089957900348985
-76.375,22.425,-0.0865892682726683
-76.325,22.425,-0.0949894474646391
-76.275,22.425,-0.0944718921474276
-76.225,22.425,-0.0894679615916207
-76.175,22.425,-0.0934427277550702
-76.125,22.425,-0.0932926313350648
-76.075,22.425,-0.106900503654856
-75.825,22.425,0.023558354573914
-73.125,22.425,0.00192211571004537
-73.075,22.425,0.00614507673500616
-73.025,22.425,0.006956980489183
-72.975,22.425,0.00845141243385203
-72.925,22.425,0.00938370603700966
-72.875,22.425,0.0159016480480134
36.375,22.425,0.0809086815003432
36.425,22.425,0.0842960953996801
36.475,22.425,0.082067032836047
36.525,22.425,0.0658567347235236
36.575,22.425,0.0646308213564292
36.625,22.425,0.0623177133607896
38.875,22.425,-0.00187481382961349
38.925,22.425,-0.009456945371677
38.975,22.425,-0.00873048643167031
39.025,22.425,-0.0134759895989684
39.075,22.425,-0.0144309261966188
68.975,22.425,0.00124709317633048
69.025,22.425,-0.00475720488843356
69.275,22.425,0.043709943587159
69.325,22.425,0.0462065041697267
69.375,22.425,0.0439014956177643
69.475,22.425,0.0382406585338632
69.525,22.425,0.0129357677834455
69.575,22.425,0.00156757127061287
69.625,22.425,-0.0108736344079104
69.675,22.425,-0.0228692445301623
69.775,22.425,-0.035054003402226
114.225,22.425,-0.130417896540506
114.275,22.425,-0.133507906483203
114.375,22.425,-0.143716094823604
114.525,22.425,-0.170069842044942
114.625,22.425,-0.189283174978927
114.675,22.425,-0.182155193937646
-89.725,22.375,-0.119893167769138
-89.675,22.375,-0.0831615268454637
-89.625,22.375,-0.0728250811487549
-88.575,22.375,-0.0712225046333925
-84.625,22.375,0.0415467106109675
-84.575,22.375,0.0504258105537391
-84.525,22.375,0.044513252552981
-84.325,22.375,0.0273176204696836
-77.975,22.375,0.0445247072178978
-77.925,22.375,0.0427244192237155
-77.875,22.375,0.0311875233794141
-77.475,22.375,-0.135192703367978
-77.425,22.375,-0.135386526582524
-77.375,22.375,-0.117915386923698
-77.325,22.375,-0.11013510827401
-77.275,22.375,-0.0940015116604519
-77.225,22.375,-0.09262731785113
-77.175,22.375,-0.0883948118915199
-77.125,22.375,-0.0892013937352564
-77.075,22.375,-0.0983710330247947
-77.025,22.375,-0.103474675900314
-76.975,22.375,-0.108192527359269
-76.925,22.375,-0.107863474558266
-76.875,22.375,-0.0848360931202974
-76.825,22.375,-0.0906224411883127
-76.775,22.375,-0.0948033296220867
-76.725,22.375,-0.109903249462171
-76.675,22.375,-0.109395786212154
-76.625,22.375,-0.103289299605945
-76.575,22.375,-0.0927513788211198
-76.525,22.375,-0.0888934426195899
-76.475,22.375,-0.0859454102286314
-76.425,22.375,-0.0826442793208843
-76.375,22.375,-0.0779602112069266
-76.325,22.375,-0.0805912575303578
-76.275,22.375,-0.0720370153765635
-76.225,22.375,-0.0661877320906842
-76.175,22.375,-0.0733050951495223
-76.125,22.375,-0.0832176877529455
-76.075,22.375,-0.103689884631523
-76.025,22.375,-0.101468242808267
-75.875,22.375,-0.0132757901573967
-75.825,22.375,0.0133791490878259
-75.775,22.375,0.00918269880847677
-73.975,22.375,-0.023415877189057
-73.925,22.375,0.00464199084975894
-73.175,22.375,0.00216181091646099
-73.025,22.375,0.00788459895360379
-72.975,22.375,0.0105220909808411
-72.925,22.375,0.0144290117560867
-72.875,22.375,0.0236323938200778
-72.825,22.375,0.0207639379598285
-72.775,22.375,0.0173058932027667
-72.725,22.375,7.48789900684879E-05
36.425,22.375,0.0845626027452277
36.475,22.375,0.0833092164177031
36.525,22.375,0.0658042484285634
36.575,22.375,0.0650478056232801
36.625,22.375,0.063191589920157
38.875,22.375,-0.00409394413889113
38.925,22.375,-0.00895207775531823
38.975,22.375,-0.0122245139073723
39.025,22.375,-0.0228494465829902
39.075,22.375,-0.0219921192293359
39.125,22.375,-0.0275022598895386
68.975,22.375,0.000431862888070747
69.275,22.375,0.0203770758467247
69.325,22.375,0.0178538079676644
69.375,22.375,0.0176310162714759
69.575,22.375,-0.0284144586485065
69.625,22.375,-0.036348064944641
114.225,22.375,-0.132165236401099
-88.575,22.325,-0.077935096162038
-84.675,22.325,0.0607750881863333
-84.625,22.325,0.053601265080956
-84.575,22.325,0.0484246839947902
-84.525,22.325,0.0428661804350937
-84.475,22.325,0.037231091771946
-77.925,22.325,0.028788543903789
-77.875,22.325,0.0221335847867448
-77.825,22.325,0.0127307850409851
-77.475,22.325,-0.119121510499829
-77.375,22.325,-0.122624428357497
-77.325,22.325,-0.113280657441178
-77.275,22.325,-0.0952339866584918
-77.225,22.325,-0.0791515560526606
-77.175,22.325,-0.0753141166136569
-77.125,22.325,-0.0764502108010843
-77.075,22.325,-0.0952746640252206
-77.025,22.325,-0.0903041467446641
-76.725,22.325,-0.0891228420478706
-76.675,22.325,-0.0901962817588423
-76.625,22.325,-0.0869069741595966
-76.575,22.325,-0.0831518199998404
-76.475,22.325,-0.0738498238526288
-76.425,22.325,-0.0643023207452108
-76.375,22.325,-0.0513099400394785
-76.325,22.325,-0.0563934042927699
-76.275,22.325,-0.0517729677733046
-76.225,22.325,-0.047311547057288
-76.175,22.325,-0.0534547029118527
-76.125,22.325,-0.064856506294863
-76.075,22.325,-0.0611623389895458
-75.825,22.325,0.000223757271606406
-75.775,22.325,0.000451473625568978
-75.725,22.325,0.0156153059139324
-74.075,22.325,-0.0555753757952904
-73.975,22.325,0.0241244357734391
-73.075,22.325,0.0149427864288963
-73.025,22.325,0.0145975481927317
-72.975,22.325,0.0187878111349516
-72.875,22.325,0.0403908298606501
-72.775,22.325,0.0363545703188372
-72.725,22.325,0.021921047543414
-72.675,22.325,0.0203010607646582
36.475,22.325,0.0824352810205021
36.525,22.325,0.0669265865060756
36.575,22.325,0.0658661083600287
36.625,22.325,0.0658057644183564
38.825,22.325,0.00344912185373649
38.875,22.325,-0.00487227395065208
39.025,22.325,-0.0267316558054654
39.075,22.325,-0.0321790861645915
114.325,22.325,-0.154309141527135
114.375,22.325,-0.156649196804058
120.375,22.325,-0.0866268198178524
-84.725,22.275,0.0533897837488238
-84.675,22.275,0.0447146821067944
-84.625,22.275,0.0346310190611835
-84.575,22.275,0.0329691100806314
-84.525,22.275,0.0309842051517106
-84.475,22.275,0.0311639906788485
-81.225,22.275,0.101658796203768
-81.175,22.275,0.102848693702146
-77.825,22.275,0.0116431804827477
-77.775,22.275,0.00580592935180809
-77.725,22.275,0.000955432098863663
-77.325,22.275,-0.0887470310158161
-77.275,22.275,-0.072499390394929
-77.225,22.275,-0.0564058694510791
-77.175,22.275,-0.0473842112090101
-76.475,22.275,-0.0566989438052384
-76.425,22.275,-0.043031495126385
-76.325,22.275,-0.0386218021241032
-76.275,22.275,-0.0269849534392775
-76.225,22.275,-0.0206178717888828
-76.175,22.275,-0.0289814675209098
-76.125,22.275,-0.036714020073105
-75.975,22.275,-0.0645970912016239
-75.775,22.275,-0.0109843309379105
-75.725,22.275,0.00837917164146623
-74.175,22.275,-0.0436441484744669
-74.125,22.275,-0.0300629635307247
-74.075,22.275,-0.0110425077026795
-72.775,22.275,0.0372150650380846
-72.725,22.275,0.026161290720574
-72.675,22.275,0.0210117173836897
36.575,22.275,0.0679363625654174
36.625,22.275,0.0684401512561261
36.675,22.275,0.0697118738293746
36.775,22.275,0.0645198932969179
36.825,22.275,0.0635045868079994
38.925,22.275,-0.0108598869597395
38.975,22.275,-0.0211422801326873
39.025,22.275,-0.0318153109216795
39.075,22.275,-0.0390401256556506
114.275,22.275,-0.13791427486125
114.325,22.275,-0.140909865442744
114.375,22.275,-0.144752092580033
-159.575,22.225,-0.0588354600755249
-159.525,22.225,-0.0589452128461788
-159.475,22.225,-0.0500599142108107
-159.425,22.225,-0.0523695272724539
-159.375,22.225,-0.0533526685316435
-159.325,22.225,-0.0581023242610933
-84.725,22.225,0.0368092985401935
-84.675,22.225,0.0233087293050964
-84.575,22.225,0.0115686541502915
-81.225,22.225,0.102058280083835
-81.175,22.225,0.102629629660911
-77.775,22.225,9.11604420183461E-05
-77.725,22.225,0.00380465137589242
-76.475,22.225,-0.0324962960322529
-76.425,22.225,-0.0284587379708514
-76.275,22.225,-0.00948569068326158
-76.225,22.225,-0.00425508737961883
-75.925,22.225,-0.0521381960607578
-75.875,22.225,-0.0467990594163152
-75.825,22.225,-0.0205867897909329
-75.775,22.225,-0.022326260679094
-75.725,22.225,-0.00263249027887724
-75.325,22.225,0.043298573525416
-75.275,22.225,0.0479493366212588
-74.275,22.225,0.00261522559125804
-74.225,22.225,-0.00541602370143764
-74.175,22.225,-0.0129744316055475
36.675,22.225,0.0745539475990421
36.725,22.225,0.0730893565555247
36.775,22.225,0.0699038683383876
36.825,22.225,0.064801901366928
38.925,22.225,-0.0148094248306297
38.975,22.225,-0.0300146024766783
39.025,22.225,-0.0348289350581098
39.075,22.225,-0.042830266606968
114.025,22.225,-0.169697710424214
120.875,22.225,-0.0130157561138256
120.925,22.225,-0.0215728790480821
-159.725,22.175,-0.0515712923214156
-159.675,22.175,-0.0508480327518338
-159.325,22.175,-0.0299674959021953
-159.275,22.175,-0.0336090970983068
-97.375,22.175,-0.129058640807922
-91.225,22.175,-0.117248026401703
-91.175,22.175,-0.115128803527229
-91.125,22.175,-0.115801879919152
-91.075,22.175,-0.115191495982303
-84.775,22.175,0.0220677001035333
-84.725,22.175,0.0114594826235784
-84.675,22.175,-0.00462738973900587
-81.575,22.175,-0.0229584383974352
-81.525,22.175,0.0303271666964485
-81.475,22.175,0.0338651593057347
-81.175,22.175,0.0999863423056997
-76.425,22.175,-0.0113468510942152
-76.025,22.175,-0.0259648060820376
-75.975,22.175,-0.0411715905960606
-75.925,22.175,-0.0465859536379422
-75.875,22.175,-0.0453183344932672
-75.825,22.175,-0.0340640776520651
-75.775,22.175,-0.0132054462194108
-75.725,22.175,0.00198449656207553
-75.675,22.175,0.0164821008751188
-75.225,22.175,0.0528703490764841
-74.275,22.175,0.0192797310370883
-74.225,22.175,0.0186533220691697
36.675,22.175,0.0767198198781837
36.725,22.175,0.0751523601119101
36.775,22.175,0.0720909710290876
38.925,22.175,-0.0268164483588384
38.975,22.175,-0.0429869365878605
39.025,22.175,-0.0483135903401014
114.125,22.175,-0.177251989552104
114.275,22.175,-0.180859214478526
120.675,22.175,-0.0877254914476895
120.875,22.175,-0.0105048871522099
-160.125,22.125,-0.0695984032544047
-159.775,22.125,-0.0506788765755409
-159.725,22.125,-0.0509800385783202
-159.325,22.125,-0.0252804984522233
-159.275,22.125,-0.0267634494198097
-91.525,22.125,-0.114836564913471
-91.475,22.125,-0.095836492638838
-91.425,22.125,-0.106177158919306
-91.375,22.125,-0.107920584110285
-91.325,22.125,-0.11033662844359
-84.825,22.125,0.0192494647557448
-84.775,22.125,-0.00596996189113302
-84.725,22.125,-0.0153325311629867
-84.675,22.125,-0.0267604826546666
-84.625,22.125,-0.0291250302843257
-84.575,22.125,-0.0135469062956179
-81.575,22.125,-0.0228897390799255
-81.525,22.125,0.032397214698116
-81.475,22.125,0.034567351425456
-81.175,22.125,0.0966882675903891
-81.125,22.125,0.0984265930123159
-77.675,22.125,-0.00104982755436906
-77.625,22.125,0.00577961019312094
-75.975,22.125,-0.0201908839384163
-75.925,22.125,-0.0292130388690251
-75.875,22.125,-0.0274465968769705
-75.825,22.125,-0.0228417968610824
-75.775,22.125,-0.0114368478293207
-75.725,22.125,-0.00171667615240302
-75.675,22.125,0.010670189628239
-75.625,22.125,0.0154141539562074
-75.375,22.125,0.0341566927442296
-75.325,22.125,0.0433172825754474
-75.275,22.125,0.0450308974717803
-75.225,22.125,0.0490000051922526
-74.325,22.125,0.0394932047133686
-74.275,22.125,0.0330749111696101
36.875,22.125,0.0690553287673412
36.925,22.125,0.063277364116915
38.775,22.125,-0.00615991779851171
38.825,22.125,-0.00993871757315989
38.875,22.125,-0.0174485372713059
38.925,22.125,-0.0260255290466028
38.975,22.125,-0.0409041259052491
39.025,22.125,-0.0501716273893122
120.675,22.125,-0.0953448822502167
120.875,22.125,-0.0123645351138381
120.925,22.125,-0.0206743409263715
-159.325,22.075,-0.021750682796211
-91.525,22.075,-0.125417108281491
-91.475,22.075,-0.109439943155431
-84.875,22.075,0.000526612783334652
-84.825,22.075,-0.0173834470430605
-84.725,22.075,-0.0446384700913671
-84.675,22.075,-0.0461251277813614
-81.575,22.075,-0.0226500823083401
-81.525,22.075,0.0336458889893654
-81.475,22.075,0.0366031549425422
-81.175,22.075,0.094140869088292
-81.125,22.075,0.0970816839853546
-81.075,22.075,0.101075644481869
-77.675,22.075,-0.0041951414302307
-77.625,22.075,0.00726273604824774
-75.875,22.075,-0.0104354433214051
-75.825,22.075,-0.0111092757490725
-75.775,22.075,-0.00508370242218625
-75.725,22.075,-0.000480576528019659
-75.625,22.075,0.0106846002918682
-75.525,22.075,0.0165475168871571
-75.475,22.075,0.0180205343398814
-75.425,22.075,0.0209093979717621
-75.375,22.075,0.0281129770014912
-75.325,22.075,0.0354570995798294
-75.275,22.075,0.0402413379483476
-75.225,22.075,0.0462345848337461
36.875,22.075,0.0693756148638314
36.925,22.075,0.0636898508286297
38.775,22.075,-0.00790176950385247
38.825,22.075,-0.0124754962540065
38.875,22.075,-0.017043071754229
38.925,22.075,-0.0275342063029925
38.975,22.075,-0.0380836354433051
39.025,22.075,-0.0447497942953137
120.675,22.075,-0.0864124138855485
120.725,22.075,-0.0876219710403498
120.875,22.075,-0.0194325408052186
120.925,22.075,-0.0279528402456644
121.475,22.075,-0.106320174209679
121.525,22.075,-0.10135360594725
121.575,22.075,-0.0984238265026302
-163.075,22.025,-0.116810765065602
-160.125,22.025,-0.034942934587343
-160.075,22.025,-0.0297899625434332
-159.775,22.025,-0.0468424112490828
-159.325,22.025,-0.0105591660494507
-84.925,22.025,-0.0419662353106589
-84.875,22.025,-0.0456002948988917
-84.825,22.025,-0.0660280398337193
-81.625,22.025,-0.0432576221612407
-81.575,22.025,-0.0313464455295688
-81.525,22.025,0.0308796093707506
-81.475,22.025,0.0384096405547202
-81.375,22.025,0.0628645190100693
-81.325,22.025,0.0680058218976458
-81.225,22.025,0.0880096951452988
-81.175,22.025,0.0926288257615672
-81.125,22.025,0.0961108160037081
-81.025,22.025,0.0965747273276662
-80.975,22.025,0.0987377247886672
-80.925,22.025,0.0996969108450758
-80.875,22.025,0.0991604346349413
-80.825,22.025,0.0989531459434522
-80.675,22.025,0.102845310907755
-80.625,22.025,0.101055465907866
-80.575,22.025,0.103781783792773
-80.475,22.025,0.102758972484273
-80.425,22.025,0.0982117393903658
-77.725,22.025,-0.0265528263157621
-77.625,22.025,0.00609493271231241
-77.575,22.025,0.0137512752633377
-75.775,22.025,-0.0108918185323936
-75.725,22.025,-0.00544953091282232
-75.675,22.025,-0.0025036535696289
-75.575,22.025,0.0161441894515295
-75.525,22.025,0.0181631998203283
-75.475,22.025,0.0163668852570442
-75.425,22.025,0.0191136069587607
-75.375,22.025,0.0238343119861683
-75.325,22.025,0.0285971324096411
-75.275,22.025,0.0358021435146399
-75.225,22.025,0.0428305535422392
-75.175,22.025,0.0489557140298169
36.925,22.025,0.0687902769182469
36.975,22.025,0.0624900860194429
37.025,22.025,0.0474331721317111
37.075,22.025,0.044711789186081
38.875,22.025,-0.00621764644972876
38.925,22.025,-0.0189536352173299
38.975,22.025,-0.0247342618917848
39.025,22.025,-0.02657521035319
69.125,22.025,0.0465070052682637
114.175,22.025,-0.215604216184919
120.675,22.025,-0.0899972463730186
120.875,22.025,-0.027025946724927
120.925,22.025,-0.0376266148403735
121.475,22.025,-0.0946383942497801
121.525,22.025,-0.0878300644061736
121.575,22.025,-0.0869266834918407
121.625,22.025,-0.0911068375235916
-160.125,21.975,-0.0280447992389937
-160.075,21.975,-0.0235199826459324
-160.025,21.975,-0.0240269289907054
-159.725,21.975,-0.0468236894166788
-159.325,21.975,-0.00563092811164819
-89.525,21.975,-0.112006760342127
-88.575,21.975,-0.121359120839168
-84.975,21.975,-0.0445957499703745
-84.925,21.975,-0.0699866767147263
-83.975,21.975,-0.016937639873331
-83.575,21.975,-0.0938144873934745
-83.525,21.975,-0.0994537442303771
-81.675,21.975,-0.0716719990556883
-81.525,21.975,0.025025339415151
-81.475,21.975,0.0369093481133818
-81.225,21.975,0.0845421500276955
-81.175,21.975,0.0905807032740946
-81.125,21.975,0.0950888387856278
-80.375,21.975,0.097081754970954
-77.625,21.975,0.0019696037764478
-77.575,21.975,0.0123624492085559
-77.525,21.975,0.032641907271683
-75.725,21.975,0.000932594033522719
-75.675,21.975,0.00278444566723495
-75.625,21.975,0.0175810093959908
-75.575,21.975,0.0184144273967322
-75.525,21.975,0.0208412464040969
-75.475,21.975,0.0189925320530509
-75.425,21.975,0.0222055785396601
-75.375,21.975,0.026414461614721
-72.075,21.975,0.0142987082267746
-72.025,21.975,0.0138266787568998
-71.975,21.975,0.0104431910831048
-71.925,21.975,-0.000492848116180195
-71.875,21.975,-0.00289217250328921
36.875,21.975,0.0719005999665357
36.925,21.975,0.0679185704169444
36.975,21.975,0.0604967016047492
37.025,21.975,0.0463414788830386
37.075,21.975,0.0370502197279889
38.825,21.975,0.00380300640153696
38.875,21.975,-0.00228842788267282
38.925,21.975,-0.015747292404261
38.975,21.975,-0.0194526554767158
39.025,21.975,-0.0222996975860264
69.175,21.975,0.0633005645624474
69.225,21.975,0.0628325907124664
120.675,21.975,-0.0909443807964001
120.725,21.975,-0.0821150981909181
120.875,21.975,-0.0397225455295452
120.925,21.975,-0.0483533214320788
121.575,21.975,-0.0918100482421098
121.675,21.975,-0.0993595354617262
121.775,21.975,-0.110993796651588
-160.225,21.925,-0.0615288511738132
-160.175,21.925,-0.0549962774581242
-159.675,21.925,-0.0450418840291591
-89.575,21.925,-0.132346493131634
-89.325,21.925,-0.122985740200528
-84.975,21.925,-0.057968021928981
-84.925,21.925,-0.08721594107356
-84.675,21.925,-0.0470304285177441
-84.025,21.925,-0.00476159564751122
-83.975,21.925,-0.00329773625504448
-81.575,21.925,-0.0593373637113107
-81.525,21.925,0.0104243249555027
-81.475,21.925,0.0236326257953594
-81.425,21.925,0.0396312285826627
-80.325,21.925,0.0951471680258968
-77.575,21.925,0.00453084087322615
-77.525,21.925,0.0328956229301062
-75.725,21.925,0.011842651030593
-75.675,21.925,0.0113961228154487
-75.625,21.925,0.023902865712526
-75.575,21.925,0.0285247517181515
-75.525,21.925,0.027214264872726
-72.125,21.925,0.00421748462615619
-72.075,21.925,0.0129824273568527
-72.025,21.925,0.0112726682369286
-71.925,21.925,0.000152379307747178
-71.875,21.925,-0.00246745277759071
-71.825,21.925,-0.0037170084390576
36.875,21.925,0.0701553648535806
36.925,21.925,0.0657117646198233
36.975,21.925,0.0571040609092469
38.825,21.925,0.00501981727971748
38.875,21.925,0.0022728850617825
